id,act_arq,lang_cobol,db_elastic,db_firestore,ben_loan,cert_gweb,cert_itilint,ben_flexhours,lang_python,remote,db_firebasert,cert_pmp,experience,ben_gym,dsc_rapidminer,act_bi,act_dba,ben_housing,cert_testing1,act_infosec,lang_csharp,ben_gas,ben_car,profile,front_xamarin,db_sap,cert_itilpra,act_dir,act_req,cert_sixsigma,db_neo4j,ben_edu,infra_chef,gender,infra_vmware,db_cassandra,db_cosmos,dsc_sas,lang_perl,act_test,ben_lifeins,cert_sap,cert_linux,db_mysql,ben_bonus,ben_healthminor,age,cert_java,lang_delphi,db_oracle,lang_clang,seniority,db_dynamo,lang_php,dsc_h2o,lang_scala,infra_ansible,dsc_alteryx,cert_android,lang_rust,act_prog,infra_oshift,act_soporte,cert_awsdev,cert_infosec,cert_entarch,dsc_watson,ben_homeoffice,lang_vbnet,ben_healthmajor,ben_family,act_spi,edutype,dsc_knime,act_doc,dsc_tf,ben_cafeteria,infra_docker,act_techsales,cert_oracle,act_pm,cert_testing2,infra_ostack,cert_ba,db_pgsql,infra_puppet,act_cons,infra_terraform,english_num,ben_vouchers,cert_gcloudarch,lang_elixir,act_cap,cert_awsarch,act_erp,lang_go,orgtype,cert_cisco,cert_scrum,db_DB2,cert_cgeit,lang_bash,dsc_azureml,dsc_domino,emptype,lang_plsql,lang_groovy,act_front,lang_java,lang_ruby,act_uxd,cert_agile,cert_cobit,lang_swift,act_techwrite,lang_js,dsc_dataiku,cert_gdata,front_angular,lang_kotlin,db_sqlserver,act_ventas,ben_parking,education,front_react,ben_equity,db_redis,cert_msexp,ben_cellphone,infra_k8s,cert_msass,front_vue,db_mongoDB,salarymx_range
1249,,,,,,,,Y,,Y,,,10,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,Y,Y,Y,,,Y,Y,34,,,,,8,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,Y,,Y,,,,,,,,5,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(50000, 60000]"
468,,,,,,,,Y,,Y,,,10,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,Y,,,,,,32,,,,,3,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,,,,Y,,,,Y,universidad,,,,,,,,,,"(50000, 60000]"
61,,,,,,,,,,N,,,10,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,,,30,Y,,,,1,,,,,,,,,,,,,,,,,,,,Y,escuela,,,,,,,,Y,,,,,,,,2,,,,,,,,startup,,Y,,,,,,hibrido,,,,,,Y,,,,,,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
384,,,,,,,,,,Y,,,10,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,32,,,,,1,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,Y,universidad,Y,,,,,,,,,"(40000, 50000]"
606,Y,,,,Y,,,,,Y,,,10,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,30,,,,Y,4,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,Y,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,Y,,"(40000, 50000]"
730,,,,,,,,Y,,Y,,,10,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,Y,,,,,,,34,,,,,10,,,,,,,,,,,,,,,,,,Y,,,trabajo,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
800,,,,,,,,,Y,Y,,,10,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,36,,,,Y,1,,,,,,,,,Y,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,Y,,,nomina,,,,,,,,,,Y,,,,,,,,,maestria,,,,,,,,,,"(40000, 50000]"
813,,,,,,,,Y,Y,Y,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,27,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,Y,Y,,,,,,,,,,,3,,,,,,,,startup,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,Y,pasante,Y,Y,,,,,,Y,,"(40000, 50000]"
879,Y,,,,,,,Y,,N,,,10,,,,,,,,Y,,,otro,,,,,,,,,,hombre,,,,,,,,,,,,,32,,,,,3,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,Y,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,emprendedor,,,,Y,,,,,,,,,,,,,,Y,universidad,,Y,,,,,,,,"(40000, 50000]"
1324,,,,,,,,Y,,N,,,10,,,,Y,,,,,,,godin,,,,,Y,,,,,hombre,,,,,Y,,Y,,,Y,,Y,35,,,,,1,Y,Y,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,Y,,,,3,Y,,,,,,,isv,,,,,,,,nomina,,,,,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
1472,,,,,Y,,,Y,,Y,,,10,Y,,,Y,,,Y,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,Y,Y,Y,35,,,,,0,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,1,Y,,,,,,,corp,,,,,,,,nomina,,,,,,,,Y,,,,,,,,Y,,,maestria,,,,,Y,,,,,"(40000, 50000]"
1687,Y,,,,,,,,,Y,,,10,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,,30,,,,,5,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,startup,,,,,,,,honorarios,,,Y,,,,,,,,,,,Y,,,,,universidad,Y,,,,,,,,,"(40000, 50000]"
2127,,,,,,,,Y,,Y,,,10,Y,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,,,29,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,Y,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(40000, 50000]"
2167,Y,,,,Y,,,,,N,,,10,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,Y,,,,,,,Y,Y,,,30,,,,,2,,,,,Y,,,,,,,,,,,,,,,,autodidacta,,,,,,,,,,,,,Y,,Y,2,,,,,,,,startup,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,Y,,,,,,,"(40000, 50000]"
2576,,,,,,,,Y,,Y,,,10,Y,,,,,Y,,,,,godin,,,,,Y,,,,,mujer,,,,,,Y,,,,,,,34,,,,,10,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(40000, 50000]"
1152,,,,,,,,Y,,N,,Y,10,,,,,,Y,,,,,directivo,,,,Y,,,,,,mujer,,,,,,,,,,,Y,Y,36,,,,,3,,,,,,,,,,,,,,,,,,Y,,Y,escuela,,,,,,,,Y,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(40000, 50000]"
394,Y,,,,,,,Y,,Y,,,10,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,35,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,4,,,Y,,,,,itservices,,,,,,,,nomina,,,,,Y,,,,Y,,,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
1769,Y,,,,Y,,,Y,,Y,,,10,,,,,,,Y,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,32,Y,,,,7,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,3,Y,,,,,,,isv,,,,,Y,,,nomina,,,,Y,,,,,,,Y,,,,,,,Y,universidad,,Y,,,,,,,,"(40000, 50000]"
1735,,,,,Y,,,Y,,Y,,,10,Y,,,,,Y,,,,,godin,,,,,,,,,,hombre,,,,,,Y,Y,,,,,,32,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,,,,,,,,,"(40000, 50000]"
1795,Y,,,,Y,,,Y,,Y,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,36,,,,,5,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,Y,,,,,,,,,,,3,Y,,,,,,,itservices,,Y,,,,,,nomina,Y,,,Y,,,Y,,,,Y,,,,,,,Y,pasante,,,,,,,,,,"(40000, 50000]"
104,,,,,,,,,,N,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,35,,,,,1,,,,,,,Y,,Y,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,3,,,,,,,,corp,,,,,,,,hibrido,,,,Y,,,,,,,,,,,Y,,,,universidad,,,,,,,,,,"(40000, 50000]"
362,,,,,,,,Y,,N,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,32,,,,,3,,,,,,,,,,,,,,,,,,Y,,,trabajo,,,,,Y,,,,,,,,,,,2,,,,,,,,isv,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,,pasante,,,,,,Y,,,,"(40000, 50000]"
941,,,,,,,,,Y,Y,,,10,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,37,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,universidad,Y,,,,,,,Y,,"(40000, 50000]"
1626,Y,,,,Y,,,,,N,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,33,Y,,,,9,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,Y,,,,,,,,1,Y,,,,,,,isv,,Y,,,,,,nomina,Y,,,Y,,,,,,,Y,,,,,,,Y,universidad,,,,,Y,,,,,"(40000, 50000]"
2373,Y,,,,,,,Y,,Y,,,10,,,,,,,,,,,godin,,,Y,,,,,,,hombre,,,,,,,Y,,,,,,32,,,,,4,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,maestria,Y,,,,,,,Y,,"(40000, 50000]"
479,,,,,,,,Y,,N,,,10,,,,,,,,,,,godin,,,,Y,,,,,,hombre,,,,,,,Y,,,,,,32,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,online,,Y,,Y,,,,,,,,,,,,2,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,Y,,,,,,,,,,,,,maestria,,,,,,,,,,"(40000, 50000]"
918,,,,,,,,,,N,,,10,Y,,,,,,Y,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,35,,,,,8,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,Y,,,Y,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
1230,,,,,Y,,,,,N,,,10,Y,,,,,,,,,,godin,,,,,Y,,,Y,,hombre,,,,,,,Y,,,,,Y,38,,,,,3,,,,,,,,,Y,,,,,,,,,Y,Y,,escuela,,,,Y,,,,Y,,,,,,,,2,Y,,,,,,,gobierno,,Y,,,,,,nomina,Y,,,Y,,,,,,,Y,,,,,,,Y,universidad,,,,,,,,,,"(40000, 50000]"
794,,,,,,,,Y,,Y,,,10,Y,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,,32,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,Y,,,,Y,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,Y,,,,,,,,"(40000, 50000]"
2380,,,,,,,,,,N,,,10,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,,32,,,,,10,,,,,,,,,Y,,,,,,,,,,,,trabajo,,,,Y,,,,Y,,,,,,,,2,Y,,,,,,,corp,,,,,,,,hibrido,,,,Y,,,,,,,Y,,,,,,,Y,universidad,,,,,,,,,,"(40000, 50000]"
2485,,,,,Y,,,Y,,Y,,,10,,,,,,Y,,,,,godin,,,,,,,,,,mujer,,,,,,Y,Y,,,,,,33,Y,,,,10,,,,,,,,,,,,,,,,Y,,Y,,Y,trabajo,,,,,,,,,,,,,,,,4,Y,,,,,,,isv,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
680,Y,,,,,,,Y,,Y,,,10,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,Y,34,,,,,2,,,,,,,,,Y,,,,,,,,,Y,,,trabajo,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,Y,,,,,,nomina,,,,,,,,,,,Y,,,,Y,,,,maestria,,,,,,,,,,"(40000, 50000]"
2460,,,,,,,,,,N,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,38,,,,,0,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,gobierno,,,,,,,,honorarios,,,Y,,,,,,,,Y,,,,,,,,tecnica,,,,,,,,,,"(40000, 50000]"
96,Y,,,,,,,,,Y,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,36,,,,,1,,,,,,,,,Y,,,,,,,,,Y,,,trabajo,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,Y,,,nomina,,,,Y,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(30000, 40000]"
373,,,,,,,,Y,,N,,,10,,,,Y,,,,,,,emprendedor,,,,,Y,,,,,hombre,,Y,,,,,Y,,,,,,35,,,Y,,2,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,,,,Y,Y,,,,,,,,3,Y,,,,,,,startup,,,,,,,,emprendedor,,,,,,,,,,,,,,,,Y,,Y,universidad,,,,,,,,,,"(30000, 40000]"
556,,,,,,,,,Y,N,,,10,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,39,,,,,1,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,honorarios,,,,,,,,,,,Y,,,,,,,,pasante,,,,,,,,,,"(30000, 40000]"
847,Y,,,,,,,,,N,,,10,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,35,,,,,10,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,Y,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,,,,Y,Y,,,,,,,,,,,,,,universidad,,,,,Y,,,,,"(30000, 40000]"
924,,,,,,,,,,Y,,,10,,,,,,,,,,,godin,,,,Y,Y,,,,,mujer,,,,,,,,,,,,,31,,,,,1,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,,,5,,,,,,,,itservices,,,,,,,,honorarios,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(30000, 40000]"
1202,,,,,,,,Y,Y,N,,,10,,,,Y,Y,,,Y,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,Y,,Y,34,,,,,10,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,Y,,,,,,,,,,,,,,,Y,,,universidad,,,,,,,Y,,Y,"(30000, 40000]"
1394,Y,,,,,,,Y,,N,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,Y,,,,,,,Y,,41,,,,,2,,,,,,,,,,,,,,,,Y,,,,,trabajo,Y,,Y,,,Y,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,Y,,,,,,phd,,,,,,,,,,"(30000, 40000]"
1416,,,,,Y,,,,,N,,,10,,,,,,,,,Y,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,,,32,,,,,10,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,Y,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,Y,,,Y,,,,,,,Y,,,,,,,,pasante,,Y,,,,,,,,"(30000, 40000]"
1779,,,,,,,,,,N,,,10,,,,Y,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,34,,,Y,,10,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,Y,,,,,,,,,1,,,,Y,,,,itservices,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(30000, 40000]"
2111,Y,,,,,,,Y,,N,,,10,,,Y,,,,,,,,godin,,,Y,,Y,,,,,mujer,,,,,,,Y,,,,Y,Y,32,,,,,5,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,Y,,,,,1,,,,,,,,itservices,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(30000, 40000]"
2535,,,,,,,,,,N,,,10,,,,,,,Y,,Y,,emprendedor,,,,,,,,,,hombre,,,,,,,Y,,,,,,33,,,,,12,,,,,,,,,,,Y,,,,,,,Y,,Y,escuela,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,emprendedor,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(30000, 40000]"
2376,,,,,Y,,,Y,,Y,,,10,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,33,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,Y,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,universidad,,,,,Y,,,,,"(30000, 40000]"
952,,,,,Y,,,,,Y,,,10,,,,Y,,,,Y,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,Y,32,,,,,6,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,Y,,,,,,,,,,,,3,Y,,,,,,,corp,,Y,,,,,,nomina,Y,,,,,,Y,,,Y,,,,,,Y,,Y,universidad,,,,,Y,,,,,"(30000, 40000]"
143,,,,,,,,Y,,Y,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,34,Y,,,,3,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,Y,,,nomina,,,,Y,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(30000, 40000]"
1475,,,,,,,,,,N,,Y,10,,,Y,,,,,,,,directivo,,,,Y,,Y,,Y,,hombre,,,,,,,,,,,Y,Y,34,,,,,3,,,,,,,,,,,,,,,,,,Y,,,trabajo,,,,Y,,,,,,,,,,,,2,,,,,,Y,,corp,,Y,,,,,,hibrido,,,,,,,,,,,,,,,,,,,maestria,,,,,Y,,,,,"(30000, 40000]"
1866,,,,,Y,,,,,N,,,10,,,,,,,,,,,godin,,,Y,,Y,,,,,mujer,,,,,,,Y,,,,,Y,34,Y,,,,10,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,Y,,,,Y,,,,,,,,3,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,,,,Y,,,,,maestria,,,,,,,,,,"(30000, 40000]"
511,,,,,,,,Y,,Y,,,10,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,Y,38,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,online,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,,,Y,,,,,,,,Y,,,Y,,,,Y,universidad,,,,,,,,,,"(30000, 40000]"
572,,,,,,,,Y,,Y,,,10,,,,,,,,,,,godin,,,,,,,,Y,,mujer,,,,,,,Y,,,,Y,,32,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,online,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,Y,,,,,,,,,,,,Y,universidad,Y,,,,,,,,,"(30000, 40000]"
590,,,,,,,,,,N,,,10,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,Y,,,,,,,34,,,,,3,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,Y,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(30000, 40000]"
614,,,,,,,,Y,,Y,,,10,Y,,,,,Y,,,,,godin,,,,,,,,,,mujer,,,,,,Y,,,,,,,36,,,,,3,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(30000, 40000]"
1085,Y,,,,,,,Y,,Y,,,10,Y,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,Y,27,,,,,2,,,,,,,,,Y,,,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,honorarios,,,Y,,,,,,,,Y,,,,,,,Y,universidad,Y,,,,,,,,,"(30000, 40000]"
2261,,,,,Y,,,Y,,Y,,,10,,,,,,,,Y,,,godin,,,,,Y,,,,,mujer,,,,,,,Y,,,,Y,,34,,,,Y,7,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,corp,,,,,Y,,,nomina,,,,,,,,,,Y,,,,,,,,Y,universidad,,,,,,,,,,"(30000, 40000]"
2292,,,,,,,,Y,,N,,,10,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,,Y,35,,,,,5,,,,,,,,,,,,,,,,Y,,,,Y,trabajo,,,,,,,,Y,,,,,,,,1,,,,,,,,isv,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(30000, 40000]"
2237,Y,,,,Y,,,Y,,Y,,,10,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,31,,,,,2,,Y,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,hibrido,,,,Y,Y,,,,,,,,,,,,,,universidad,,,,,,,,,,"(30000, 40000]"
810,,,,,Y,,,Y,,N,,,10,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,Y,30,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,2,Y,,,Y,,,,itservices,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(30000, 40000]"
381,,,,,Y,,,,,N,,,10,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,29,,,,,7,,,,,,,,,Y,,,,,,,,Y,,,,autodidacta,,,,Y,,,,Y,,,,,,,,1,Y,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,,,,Y,,,,,pasante,Y,,,,,,,,,"(30000, 40000]"
1327,,,,,Y,,,Y,,N,,,10,,,,,,,,Y,,,godin,,,,,Y,,,,,mujer,,,,,,,Y,,,,Y,Y,40,,,,,7,,,,,,,,,Y,,,,,,,Y,Y,Y,,,trabajo,,,,,,,,,,,,,,,,2,,,,,,Y,,itservices,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,Y,universidad,,,,,Y,,Y,,,"(30000, 40000]"
117,Y,,,,,,,Y,,N,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,34,,,,,1,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,honorarios,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(30000, 40000]"
319,,,,,,,,,,N,,,10,,,Y,Y,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,Y,33,,,,,1,,,,,,,,,,,,,,,,,,Y,,,trabajo,,,,,,,,,,,,,,,,4,,,,,,,,corp,,,,,,,,hibrido,,,,,,,,,,,,,,,,Y,,,universidad,,,,,,,,,,"(30000, 40000]"
415,,,,,,,,Y,,N,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,Y,35,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,Y,escuela,,,,Y,,,,Y,,,,,,,,4,,,,,,,,corp,,Y,,,,,,nomina,,,,,,Y,,,,,,,,,,,,Y,posgrado,,,,,,,,,,"(30000, 40000]"
487,,,,,,,,,,Y,,,10,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,,39,,,,,10,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,Y,,,universidad,,,,,,,,Y,,"(30000, 40000]"
2243,Y,,,,Y,,,Y,,N,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,Y,38,,,,,1,,,,,,,Y,,Y,,,,,,,,,,,,trabajo,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,Y,,,,,,,,,,pasante,,,,,Y,,,,,"(30000, 40000]"
2447,,,,,Y,,,,,Y,,Y,10,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,Y,,37,,,,,2,,,,,,,,,,,,,,,,,,Y,,Y,escuela,,,,,,,,Y,,,,,,,,4,Y,,,,,Y,,corp,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,,,,Y,,,,,"(30000, 40000]"
2491,,,,,Y,,,,,N,,,10,Y,,,,,,,,,,directivo,,,,Y,Y,,,Y,,mujer,,,,,,Y,,,,,,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,uni,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,,,,,,,,,"(30000, 40000]"
2553,Y,,,,,,,Y,,N,,,10,,,,,,,,,,,directivo,,,,,Y,,,,,hombre,,,,,,,,,,,,,30,,,,,3,,,,,,,,,,,,,,,,Y,,,,Y,autodidacta,,,,Y,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,emprendedor,,,,,,,,,,,,,,,,,,Y,universidad,,Y,,,,,,,,"(30000, 40000]"
151,,,,,Y,,Y,Y,,Y,,,10,Y,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,Y,,,,Y,Y,32,,,,,5,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,Y,,,,,,3,Y,,,,,,,itservices,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,Y,,,,,,,,"(30000, 40000]"
