id,act_arq,lang_cobol,db_elastic,db_firestore,ben_loan,cert_gweb,cert_itilint,ben_flexhours,lang_python,remote,db_firebasert,cert_pmp,experience,ben_gym,dsc_rapidminer,act_bi,act_dba,ben_housing,cert_testing1,act_infosec,lang_csharp,ben_gas,ben_car,profile,front_xamarin,db_sap,cert_itilpra,act_dir,act_req,cert_sixsigma,db_neo4j,ben_edu,infra_chef,gender,infra_vmware,db_cassandra,db_cosmos,dsc_sas,lang_perl,act_test,ben_lifeins,cert_sap,cert_linux,db_mysql,ben_bonus,ben_healthminor,age,cert_java,lang_delphi,db_oracle,lang_clang,seniority,db_dynamo,lang_php,dsc_h2o,lang_scala,infra_ansible,dsc_alteryx,cert_android,lang_rust,act_prog,infra_oshift,act_soporte,cert_awsdev,cert_infosec,cert_entarch,dsc_watson,ben_homeoffice,lang_vbnet,ben_healthmajor,ben_family,act_spi,edutype,dsc_knime,act_doc,dsc_tf,ben_cafeteria,infra_docker,act_techsales,cert_oracle,act_pm,cert_testing2,infra_ostack,cert_ba,db_pgsql,infra_puppet,act_cons,infra_terraform,english_num,ben_vouchers,cert_gcloudarch,lang_elixir,act_cap,cert_awsarch,act_erp,lang_go,orgtype,cert_cisco,cert_scrum,db_DB2,cert_cgeit,lang_bash,dsc_azureml,dsc_domino,emptype,lang_plsql,lang_groovy,act_front,lang_java,lang_ruby,act_uxd,cert_agile,cert_cobit,lang_swift,act_techwrite,lang_js,dsc_dataiku,cert_gdata,front_angular,lang_kotlin,db_sqlserver,act_ventas,ben_parking,education,front_react,ben_equity,db_redis,cert_msexp,ben_cellphone,infra_k8s,cert_msass,front_vue,db_mongoDB,salarymx_range
5319,,,,,,,,,,N,,,1,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,28,,,,,1,,,,,,,,,,,,,,,,,,,,,online,,,Y,,,,,,,,,,,,,4,,,,,,,,startup,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
5320,,,,,Y,,,Y,,Y,,,3,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,Y,Y,,,,,Y,22,,,,,0,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,Y,,,,,,,,,,,,2,Y,,,Y,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(10000, 20000]"
5321,,,,,,,,,,N,,,6,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,27,,,,,2,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,,,,,,1,,,,,,,,uni,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,pasante,Y,,,,,,,,,"(10000, 20000]"
5323,,,,,Y,,,,,N,,,8,,,Y,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,,,30,,,,,3,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,Y,,,,itservices,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
5324,,,,,,,,Y,,N,,Y,16,,,,,,,,,,,directivo,,,,Y,,,,,,hombre,,,,,,,,,,,,,39,,,,,16,,,,,,,,,,,,,,,,Y,,Y,,Y,escuela,,,,,,,,Y,,,,,,,,2,,,,,,,,isv,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(70000, 80000]"
5325,,,,,Y,,,,,N,,,6,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,28,,,,,4,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,Y,,2,Y,,,,,Y,,itservices,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,,,universidad,,,,Y,,,,,,"(40000, 50000]"
5326,,,,,Y,,,Y,,Y,,,13,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,Y,,,,Y,,36,Y,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,3,Y,,,Y,,,,itservices,,,,,,,,nomina,,,,,,,Y,,,Y,,,,,,,,,universidad,,,,,,,,,,"(50000, 60000]"
5327,,,,,,,,,,Y,,,11,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,36,Y,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,Y,,,,,,Y,,,,,,,,,universidad,,Y,,,,,,,,"(80000, 90000]"
5328,Y,,,,,,,,,N,,,15,,,,,,,Y,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,Y,45,,,,,15,,,,,,,,,,,,,,,,,,,,,autodidacta,,,,,,,,,,,,,,,,3,,,,,,,,gobierno,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(20000, 30000]"
5329,,,,,,,,Y,,N,,,1,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,23,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,online,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,,,Y,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(10000, 20000]"
5330,,,,,,,,,Y,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,Y,21,,,,,1,,,,,,,,,Y,,,,,,,,,,,,online,,,,,,,,,,,,,,,,4,,,,,,,,startup,,,,,,,,nomina,Y,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(10000, 20000]"
5331,,,,,,,,Y,,Y,,,4,,,,Y,,,,,,,independiente,,,,,,,,,,hombre,,,,,,,,,,,,,26,,,,,2,,Y,,,,,,,Y,,,,,,,Y,,Y,,,online,,,,,,,,,,,,,,,,3,,,,,,,,startup,,,,,,,,freelance,,,Y,,,,,,,,Y,,,Y,,,,,pasante,Y,,,,,,,,,"(20000, 30000]"
5332,,,,,Y,,,,,Y,,,8,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,Y,31,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,Y,,,,,,,,,,,,,universidad,,,,,,,,,,"(50000, 60000]"
5333,,,,,,,,Y,,N,,,7,,,,,,,,,,,godin,,,,Y,Y,,,,,mujer,,,,,,,,,,,,,33,,,,,1,,,,,,,,,,,,,Y,,,Y,,,,,online,,,,,,,,,,,,,,,,5,,,,,,,,gobierno,,,,,,,,hibrido,,,Y,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
5334,,,,,,,,Y,,N,,,5,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,25,,,,,0,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,Y,,,,,,,,3,,,,,,,,gobierno,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,posgrado,,,,,,,,,,"(20000, 30000]"
5335,,,,,,,,,,N,,,20,,,,,,,,,,,godin,,,,,,,,,,hombre,Y,,,,,,,,,,,,38,,,,,7,,,,,Y,,,,,,,,,,,,,,,,online,,,,,Y,,,,,,,,,,,3,,,,,,,,gobierno,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,Y,,,,"(30000, 40000]"
5336,Y,,,,,,,Y,,N,,,23,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,Y,42,,,,,2,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,corp,,,,,,,,nomina,,Y,,Y,,,,,,,,,,,,,,,pasante,,Y,,,,,,,,"(200000, 210000]"
5337,,,,,,,,Y,,N,,,3,,,,,,,,,,,independiente,,,,Y,,,,,,nb,,,,,,,,,,,,,24,,,,,2,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,Y,,4,,,,,,,,freelance,,,,,,,,emprendedor,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(0, 10000]"
5338,,,,,,,,,,N,,,25,,,,,,,,,,,directivo,,,,,Y,,,,,hombre,,,,,,,,,,,,,48,,,,,1,,,,,,,,,,,,,,,,,,,,,escuela,,,Y,,,,,,,,,,,,,1,,,,,,,,gobierno,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,universidad,,,,,,,,Y,,"(30000, 40000]"
5339,,,,,,,,,,Y,,,19,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,42,,,,,2,,,,,,,,,,,Y,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,isv,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,Y,,,Y,,,,,"(50000, 60000]"
5341,Y,,,,,,,,,N,,,16,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,,42,,,,,16,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,1,Y,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,Y,universidad,,,,,Y,,,,,"(10000, 20000]"
5342,,,,,Y,,,,,N,,,17,,,Y,,,,,,,,godin,,,,Y,,,,,,hombre,,,,,,,Y,,,,,,40,,,,,6,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,Y,,,,,,hibrido,,,Y,,,,,,,,,,,Y,,,,,universidad,,,,,,,,,,"(80000, 90000]"
5343,Y,,,,,,,Y,,Y,,,15,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,Y,38,Y,,,,1,,,,,,,,,Y,,,Y,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,Y,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,,,,maestria,,Y,,,,,,,,"(100000, 110000]"
5344,,,,,Y,,,Y,,Y,,,12,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,,,,,Y,Y,34,,,,,3,,,,,,,,,,,,,,,,Y,,Y,,,online,,,,Y,,,,Y,,,,,,,,4,,,,,,,,itservices,,,,,,,,honorarios,,,Y,,,,,,,Y,,,,,,,,,pasante,Y,,,,,,,,,"(90000, 100000]"
5345,Y,,,,,,,,,N,,,9,,,,Y,,,,,,,godin,,,,,Y,,,Y,,hombre,,,,,,,,,,,Y,,32,,,,,8,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,Y,,,,,,corp,Y,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(10000, 20000]"
5346,,,,,,,,Y,,N,,,21,,,,,,,,Y,,,emprendedor,,,,,Y,,,,,hombre,,,,,,,,,,,,,43,,,,,11,,,,,,,,,Y,,,,,,,Y,Y,,,,escuela,,,,,,,,Y,,,,,,,,3,,,,,,,,itservices,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,,universidad,,,,,Y,,,,,"(30000, 40000]"
5347,Y,,,,Y,,,Y,,N,,,23,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,38,,,,,2,,Y,,,,,,,Y,,Y,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,4,,,,,,,,corp,,,,,Y,,,nomina,,,,,,,,,,,Y,,,,,,,,pasante,,,,,Y,,,,,"(20000, 30000]"
5348,Y,,,,Y,,,,,N,,,5,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,27,,,,,2,,,,,Y,,,,,,,,,,,Y,,Y,,,escuela,,,,,Y,,,,,,,,,,,3,Y,,,,Y,,,startup,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,Y,,,,"(70000, 80000]"
5349,,,,,Y,,,,,N,,,3,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,28,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,online,,,,,,,,Y,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(30000, 40000]"
5350,,,,,,,,,Y,N,,,2,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,26,,,,,1,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,Y,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,honorarios,,,Y,,,,,,,,Y,,,,,,,,pasante,,,,,,,,Y,,"(10000, 20000]"
5352,,,,,,,,,,Y,,,9,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,33,Y,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,Y,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(60000, 70000]"
5353,,,,,Y,,Y,,,Y,,,14,,,,,,,,,,,godin,,,Y,Y,,,,,,hombre,,,,,,,Y,,,,,,32,,,,,4,,,,,,,,,,,,,,,,Y,,Y,,Y,autodidacta,,,,,,,,Y,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,Y,,Y,,,"(60000, 70000]"
5354,,,,,,,,,,Y,,,1,Y,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,,28,,,,,1,,,,,,,,,,,Y,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,2,Y,,,,,,,isv,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
5355,,,,,,,,,,N,,,5,,,Y,,,,,,,,directivo,,,,,,,,,,hombre,,,,,,,,,,,,,26,,,,,2,,,,,,,,,,,,,,,,Y,,,,,bootcamp,,,,,,,,,,,,,,,,3,,,,,,,,startup,,,,,,,,honorarios,,,Y,,,,,,,,,,,Y,,,,,pasante,,Y,,,,,,,,"(30000, 40000]"
5357,,,,,,,,,,N,,,10,,,,Y,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,Y,32,,,,,7,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,uni,,,,,,,,honorarios,,,Y,,,,,,,,,,,,,,,,posgrado,Y,,,,,,,,,"(10000, 20000]"
5358,,,,,,,,Y,Y,Y,,,12,Y,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,,,,,Y,Y,32,,,,,6,,,,,,,,,Y,,,Y,,,,Y,,Y,,,escuela,,,,,Y,,,,,,,,,,,3,,,,,,,,startup,,,,,Y,,,nomina,,,Y,,,,,,,,Y,,,,,,,,universidad,Y,Y,,,,,,,,"(50000, 60000]"
5359,,,,,,,,,,N,,,14,Y,,,,,,,,,,otro,,,,,Y,,,,,mujer,,,,,,,Y,,,,Y,Y,34,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,Y,,corp,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,,Y,maestria,,,,,Y,,,,,"(90000, 100000]"
5360,,,,,,,,,,N,,,12,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,32,,,,,1,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
5361,,,,,,,,,,N,,,2,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,27,Y,,,,2,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,Y,,Y,,,,,,,,Y,,,Y,,,,,pasante,,,,,,,,,,"(10000, 20000]"
5362,Y,,,,Y,,,,,N,,,5,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,Y,,25,,,,,1,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,Y,,,,,,,,,,,,3,Y,,,,,,,corp,,,,,,,,nomina,Y,,,Y,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
5363,,,,,Y,,,,,N,,,6,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,28,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,corp,,Y,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,universidad,Y,,,,,,,,,"(60000, 70000]"
5364,,,,,,,,Y,,Y,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,Y,35,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,online,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,pasante,Y,,,,Y,,,,,"(100000, 110000]"
5365,,,,,,,,,,N,,,9,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,34,,,,,9,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,,,4,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,,,maestria,,,,,,,,,,"(20000, 30000]"
5367,,,,,Y,,,Y,,Y,,,3,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,Y,38,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,Y,,,,,,,,,,,,,5,Y,,,,,,,isv,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,phd,,Y,,,,,,,,"(80000, 90000]"
5368,Y,,,,,,,,,Y,,,25,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,44,,,,,1,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(100000, 110000]"
5369,,,,,Y,,,Y,,N,,,5,,,,Y,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,,31,,,,,5,,,,,,,,,,,,,,,,,,Y,,Y,escuela,,,,Y,,,,,,,,,,,,2,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(20000, 30000]"
5370,,,,,Y,,,,,N,,,9,,,,,,,,,,,godin,,,,,Y,,,Y,,hombre,,,,,,,,,,,,,32,Y,,,,9,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(40000, 50000]"
5371,,,,,,,,Y,,N,,,7,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,31,,,,,4,,,,,,,,,,,Y,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,Y,,1,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
5373,,,,,,,,,,N,,,3,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,,,,,,Y,28,,,,,0,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,,,Y,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
5374,,,,,,,,,Y,N,,,12,,,,,,,,,,,directivo,,,,,,,,,,hombre,,,,,,,,,,,,,33,,,,,2,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,Y,,,,,,,,,,,3,,,,,,,,isv,,,,,,,,nomina,,,,,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(70000, 80000]"
5375,,,,,,,,,,Y,,,12,,,Y,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,34,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(60000, 70000]"
5376,,,,,,,,,,N,,,7,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,29,,,,,1,,Y,,,,,Y,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,gobierno,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,Y,,,,pasante,,,,Y,,,,,,"(10000, 20000]"
5377,,,,,,,,,,N,,,15,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,36,Y,,,,5,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,,,5,,,,,,,,itservices,Y,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(50000, 60000]"
5378,,,,,,,,,,N,,,2,,,,,,,,,,,docente,,,,,,,,,,mujer,,,,,,,,,,,,,25,,,,,3,,,,,,,,,,,,,,,,,,,,,escuela,,Y,,,,,,,,,,,,,,2,,,,Y,,,,uni,,,,,,,,honorarios,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(0, 10000]"
5379,,,,,,,,Y,,N,,,11,,,,,,,,,,,godin,,,,Y,Y,,,,,mujer,,,,,,,,,,,,,34,,,,,0,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,Y,,,,,,,,2,,,,,,,,startup,,,,,,,,nomina,,,,,,,Y,,,,,,,,,,,,universidad,,,,,,,,,,"(80000, 90000]"
5380,,,,,Y,,,,,Y,,,10,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,39,,,,,3,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,Y,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,Y,Y,,,,,"(70000, 80000]"
5381,,,,,,,,Y,,Y,,,9,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,34,,,,,5,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,universidad,,,,,,,,Y,,"(70000, 80000]"
5382,,,,,,,,Y,,N,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,24,,,,,1,,Y,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,Y,,,,,,,,,,,4,Y,,,,,,Y,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,pasante,,,,,,Y,,Y,,"(20000, 30000]"
5383,,,,,,,,Y,,Y,,,12,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,,37,,,,,1,,,,,,,,,,,,,,,,Y,,,,,trabajo,,,,,,,,,,,,,,,,4,,,,Y,,,,isv,,,,,,,,nomina,,,,,,,,,,,,,,,,,Y,,universidad,,,,,,,,,,"(30000, 40000]"
5384,,,,,,,,,,Y,,,3,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,23,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,isv,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,,,,pasante,,,,,,,,,,"(30000, 40000]"
5385,Y,,,,,,,Y,,N,,,9,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,29,,,,,3,,,,,,,,,,,,Y,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,2,,Y,,,Y,,,startup,,,,,,,,hibrido,,,Y,,,,,,,,,,,Y,,,,,pasante,,,,,Y,,,Y,,"(30000, 40000]"
5386,Y,,,,Y,,,Y,,Y,,,20,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,42,Y,,,,8,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,Y,,,,,,,,,,,,universidad,,,,,,,,,,"(150000, 160000]"
5387,,,,,Y,,,,,Y,,,2,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,Y,,,,Y,,21,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,Y,,itservices,,,,,,,,nomina,,,Y,,,,,,,Y,,,,,,,,,pasante,,,,,,,,,,"(30000, 40000]"
5388,,,,,,,,Y,,N,,,12,,,,,,Y,,,,,directivo,,,,Y,,,,,,hombre,,,,,,Y,,,,,Y,Y,36,,,,,2,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,,,4,Y,,,,,,,startup,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,Y,,,,,,,,"(110000, 120000]"
5389,,,,,,,,,,N,,,5,,,Y,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,26,,,,,3,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,,,,Y,,,,,pasante,Y,,,,,,,,,"(20000, 30000]"
5390,Y,,,,Y,,,Y,,Y,,,15,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,Y,,,,,Y,40,,,,,4,,,,,,,,,,,,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,2,Y,,,Y,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,,,,Y,,,,Y,pasante,,,,,,,,,,"(30000, 40000]"
5392,,,,,Y,,,Y,,N,,,3,,,,,,,,,,,godin,,,,,,,,Y,,mujer,,,,,,Y,Y,,,,,,25,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,3,Y,,,,,,,startup,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,Y,,,,,,,,"(70000, 80000]"
5393,,,,,Y,,,Y,,Y,,,15,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,36,,,,,5,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,Y,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(80000, 90000]"
5394,,,,,Y,,,,,Y,,,9,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,33,,,,,1,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,,,"(90000, 100000]"
5395,Y,,,,,,,Y,,Y,,,13,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,Y,33,,,,,7,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,3,Y,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(50000, 60000]"
5396,,,,,,,,,,Y,,,10,,,,,,Y,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,34,,,,,1,,,,,,,,,,,,,,,,,,,,,autodidacta,,,,,Y,,,,,,,,,,Y,4,Y,Y,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,Y,Y,,,,"(80000, 90000]"
